"slug","name_ar","name_en","description","category_slug","engine_group","is_active","version"
"workflow-thumbnail-click-through-rate-calculator-standard","حاسبة CTR للصورة المصغرة — مسار الحساب","Thumbnail CTR Calculator — standard","مسار مسار الحساب لأداة حاسبة CTR للصورة المصغرة.","creator-tools","formula","true","1"
"workflow-video-watch-time-calculator-standard","حاسبة وقت المشاهدة — مسار الحساب","Watch Time Calculator — standard","مسار مسار الحساب لأداة حاسبة وقت المشاهدة.","creator-tools","formula","true","1"
"workflow-content-publishing-frequency-calculator-standard","حاسبة تكرار النشر — مسار الحساب","Publishing Frequency Calculator — standard","مسار مسار الحساب لأداة حاسبة تكرار النشر.","creator-tools","formula","true","1"
"workflow-video-production-cost-calculator-standard","حاسبة تكلفة إنتاج الفيديو — مسار الحساب","Video Production Cost Calculator — standard","مسار مسار الحساب لأداة حاسبة تكلفة إنتاج الفيديو.","creator-tools","formula","true","1"
"workflow-average-deal-size-calculator-standard","حاسبة متوسط حجم الصفقة — مسار الحساب","Average Deal Size Calculator — standard","مسار مسار الحساب لأداة حاسبة متوسط حجم الصفقة.","sales-tools","formula","true","1"
"workflow-sponsorship-rate-calculator-standard","حاسبة سعر الرعاية — مسار الحساب","Sponsorship Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة سعر الرعاية.","creator-tools","formula","true","1"
"workflow-follower-growth-rate-calculator-standard","حاسبة نمو المتابعين — مسار الحساب","Follower Growth Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة نمو المتابعين.","creator-tools","formula","true","1"
"workflow-social-engagement-rate-calculator-standard","حاسبة معدل التفاعل — مسار الحساب","Social Engagement Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل التفاعل.","creator-tools","formula","true","1"
"workflow-youtube-cpm-revenue-calculator-standard","حاسبة دخل المشاهدات CPM — مسار الحساب","CPM Revenue Calculator — standard","مسار مسار الحساب لأداة حاسبة دخل المشاهدات CPM.","creator-tools","formula","true","1"
"workflow-deadline-buffer-calculator-standard","حاسبة هامش الموعد النهائي — مسار الحساب","Deadline Buffer Calculator — standard","مسار مسار الحساب لأداة حاسبة هامش الموعد النهائي.","productivity-tools","formula","true","1"
"workflow-productivity-output-per-hour-calculator-standard","حاسبة الإنتاج لكل ساعة — مسار الحساب","Output per Hour Calculator — standard","مسار مسار الحساب لأداة حاسبة الإنتاج لكل ساعة.","productivity-tools","formula","true","1"
"workflow-team-utilization-rate-calculator-standard","حاسبة استغلال وقت الفريق — مسار الحساب","Team Utilization Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة استغلال وقت الفريق.","productivity-tools","formula","true","1"
"workflow-automation-time-saved-calculator-standard","حاسبة الوقت الموفر بالأتمتة — مسار الحساب","Automation Time Saved Calculator — standard","مسار مسار الحساب لأداة حاسبة الوقت الموفر بالأتمتة.","productivity-tools","formula","true","1"
"workflow-meeting-cost-calculator-standard","حاسبة تكلفة الاجتماع — مسار الحساب","Meeting Cost Calculator — standard","مسار مسار الحساب لأداة حاسبة تكلفة الاجتماع.","productivity-tools","formula","true","1"
"workflow-project-progress-calculator-standard","حاسبة تقدم المشروع — مسار الحساب","Project Progress Calculator — standard","مسار مسار الحساب لأداة حاسبة تقدم المشروع.","productivity-tools","formula","true","1"
"workflow-weekly-work-capacity-calculator-standard","حاسبة الطاقة الأسبوعية — مسار الحساب","Weekly Work Capacity Calculator — standard","مسار مسار الحساب لأداة حاسبة الطاقة الأسبوعية.","productivity-tools","formula","true","1"
"workflow-pomodoro-session-calculator-standard","حاسبة جلسات بومودورو — مسار الحساب","Pomodoro Session Calculator — standard","مسار مسار الحساب لأداة حاسبة جلسات بومودورو.","productivity-tools","formula","true","1"
"workflow-ecommerce-return-rate-calculator-standard","حاسبة معدل المرتجعات — مسار الحساب","E-commerce Return Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل المرتجعات.","ecommerce-tools","formula","true","1"
"workflow-ecommerce-refund-rate-calculator-standard","حاسبة معدل الاسترداد — مسار الحساب","Refund Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل الاسترداد.","ecommerce-tools","formula","true","1"
"workflow-shipping-cost-per-order-calculator-standard","حاسبة شحن الطلب الواحد — مسار الحساب","Shipping Cost per Order Calculator — standard","مسار مسار الحساب لأداة حاسبة شحن الطلب الواحد.","ecommerce-tools","formula","true","1"
"workflow-inventory-turnover-calculator-standard","حاسبة دوران المخزون — مسار الحساب","Inventory Turnover Calculator — standard","مسار مسار الحساب لأداة حاسبة دوران المخزون.","ecommerce-tools","formula","true","1"
"workflow-break-even-orders-calculator-standard","حاسبة طلبات نقطة التعادل — مسار الحساب","Break-even Orders Calculator — standard","مسار مسار الحساب لأداة حاسبة طلبات نقطة التعادل.","ecommerce-tools","formula","true","1"
"workflow-marketplace-commission-calculator-standard","حاسبة عمولة المنصة — مسار الحساب","Marketplace Commission Calculator — standard","مسار مسار الحساب لأداة حاسبة عمولة المنصة.","ecommerce-tools","formula","true","1"
"workflow-rental-yield-calculator-standard","حاسبة العائد الإيجاري — مسار الحساب","Rental Yield Calculator — standard","مسار مسار الحساب لأداة حاسبة العائد الإيجاري.","real-estate-tools","formula","true","1"
"workflow-task-completion-rate-calculator-standard","حاسبة إنجاز المهام — مسار الحساب","Task Completion Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة إنجاز المهام.","productivity-tools","formula","true","1"
"workflow-cap-rate-calculator-standard","حاسبة معدل الرسملة — مسار الحساب","Cap Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل الرسملة.","real-estate-tools","formula","true","1"
"workflow-price-per-square-meter-calculator-standard","حاسبة سعر المتر المربع — مسار الحساب","Price per Square Meter Calculator — standard","مسار مسار الحساب لأداة حاسبة سعر المتر المربع.","real-estate-tools","formula","true","1"
